title,price,size,address,link,is_split_from_multi,original_multi_count
"1,5 Zimmer Apartment zu vermieten in Wilmersdorf! Nähe Kudamm",815.0,41.84,"Spichernstraße 15, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159880598,,
Renovierte Altbauwohnung in Prenzlauerberg,1.05,40.0,"Schieritzstrasse 00, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159579799,,
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 1/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 2/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 3/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 4/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 5/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 6/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 7/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 8/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 9/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 10/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 11/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 12/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 13/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 14/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 15/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 16/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
"Drei individuelle Häuser, ein einzigartiges Quartier (Unit 17/17)",2570.0,100.5,"Heidestraße, 10557 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/allod-immobilien-und-vermoegensverwaltungsges-mbh-co-kg/quartier-heidestrasse-in-berlin-mitte/92324.html,True,17.0
Moderne 3-Zimmer-Wohnung mit Terrasse und Balkon in Pankow-Niederschönhausen,1.699,98.0,"Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/159880151,,
Loft-Apartment oder Atelier (Neubau) an der Spree,830.0,45.0,"Schnellerstrasse 107, Niederschöneweide, Berlin",https://www.immobilienscout24.de/expose/136140473,,
Im Sprengelkiez * Möblierte 2-Zi. * Balkon * auf Wunsch Stellplatz *,1.39,65.93,"Tegeler Straße 8, Wedding, Berlin",https://www.immobilienscout24.de/expose/159731088,,
Teilgewerbliche Anmietung ! Helle 3-Zimmer-Wohnung mit Balkon am S-Bahnhof Köpenick !,1179.09,107.19,"Parrisiusstraße  32, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159650060,,
Teilgewerbliche 3-Zimmer-Wohnung in Berlin-Friedrichshain,1170.3,78.02,"Frankfurter Allee 52, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159748752,,
"Exklusive, helle Whg in Heiligensee! **zwei Balkone**",1.15,82.0,"Ruppiner Chaussee 291, Heiligensee, Berlin",https://www.immobilienscout24.de/expose/159877240,,
Wunderschön wohnen im Grünen nähe Havel,3.0,217.0,"Uetzer Steig 10, Gatow, Berlin",https://www.immobilienscout24.de/expose/156659796,,
LAGE LAGE LAGE und Ausblick vom Feinsten gegenüber der Museumsinsel,2149.8,98.4,"St. Wolfgang Strasse 2, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159876116,,
"15.07.-30.09.25!!! Temporary! Zwischenmiete! Helle, zentrale 3-Zimmer-Wohnung in Köpenick",600.0,69.0,"Köpenick, Berlin",https://www.immobilienscout24.de/expose/159876096,,
Geräumiges 2-Zimmer-Apartment in Berlin – 70 m²,1.4,70.0,"Droysenstraße 8, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159875915,,
"Veteranenstraße 10, 10119 Berlin",1.6,40.0,"Veteranenstraße 10, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159875788,,
"Exklusive 3,5-Zimmer-Maisonette-Wohnung mit lux. Ausstattung, Balkon, Terasse, Garten, EBK,an Dahme",2.0,122.3,"Köpenick, Berlin",https://www.immobilienscout24.de/expose/159495873,,
Möblierte 2-geschossige Dachgeschosswohnung mit Garten in Berlin Heiligensee,900.0,50.0,"Heiligensee, Berlin",https://www.immobilienscout24.de/expose/146102992,,
Helle Altbauwohnung für Einzelperson in verkehrsberuhigte Lage,460.6,40.0,"Jagowstraße 16, Spandau (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159873843,,
Exklusive 2-Raum-Dachgeschosswohnung mit luxuriöser Innenausstattung mit EBK in Berlin Tiergarten,1.649,89.0,"Pohlstraße 82, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/155698619,,
Downtown City Apartment,1.039,48.0,"Tiergarten, Berlin",https://www.immobilienscout24.de/expose/128408884,,
Modernes Apartment mit Balkon in Berlin Buch frei ab dem 01.05.2025,650.0,39.0,"Buch, Berlin",https://www.immobilienscout24.de/expose/159035878,,
First occupancy after complete refurbishment: Furnished gem in Friedrichshain,1.7,45.0,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159532692,,
Bright Top-Floor Apartment with Bay Window Overlooking Savignyplatz,1.8,81.0,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/158825695,,
Stilvolles Schmuckstück in attraktiver Wohnlage,1.6,80.0,"Bohnsdorf, Berlin",https://www.immobilienscout24.de/expose/155881418,,
"Möblierte 2,5-Zimmer-Wohnung mit Balkon und EBK in Charlottenburg, Berlin",1.14,72.0,"Heilmannring 40A, Charlottenburg-Nord, Berlin",https://www.immobilienscout24.de/expose/128219061,,
++ traumhafte Singlewohnung in Niederschönhausen ++,1097.14,49.87,"Waldemarstr. 16, Niederschönhausen, Berlin",https://www.immobilienscout24.de/expose/137250902,,
"Penthouse with rooftop in Prenzlauer Berg - Winsviertel, partially furnished",3.9,85.0,"Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/129373074,,
Klimatisierte Gartenwohnung mit botanischem Privatpark nahe dem Kurfürstendamm,6.2,153.81,"Emser Straße 37, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/140657363,,
"Exklusive Loftwohnung in Europacity – Teilmöbliert, mit Garage - ab August verfügbar!",2.99,143.0,"Moabit, Berlin",https://www.immobilienscout24.de/expose/159783237,,
Wohnen in Französisch Buchholz - Frisch sanierte Familienwohnung mit Terrasse!,1.299,84.31,"Blankenfelder Straße 76, Französisch Buchholz, Berlin",https://www.immobilienscout24.de/expose/159803595,,
Gemütliche Pärchenwohnung mit Aufzug und Balkon!,689.0,47.54,"Ahrenshooper Straße 4, Neu-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159831561,,
Hübsche Familienwohnung - mit Balkon und Aufzug!,969.0,71.41,"Alt-Friedrichsfelde 72, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/159831787,,
Geräumiges Familiennest zum Wohlfühlen wartet auf Nachmieter!,969.0,70.74,"Alt-Friedrichsfelde 82, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/159831918,,
WBS-pflichtig! Hübsche Pärchenwohnung mit Balkon! WBS 100/140 mit besonderem Wohnbedarf!,398.34,55.13,"Dora-Mendler-Straße 11, Rudow, Berlin",https://www.immobilienscout24.de/expose/159832029,,
Tolles Familienapartment mit Balkon und Wannenbad - keine WGs!,1.099,73.22,"Liebermannstraße 30a, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159832136,,
"0172-3261193 -  Neubau, 4 Zimmer, Erstbezug, Fahrstuhl, Fußbodenheizung, Wintergarten",2.3,127.37,"Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158505942,,
"Möblierte Loft Wohnung inkl. Heizung, Strom&Wlan",1.3,48.0,"Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159734618,,
"Ein Traum über den Dächern von Berlin - Penthouse,2 Dachterr.,2 Bäder,Klima,3m Deckenhöhe",3.2,116.5,"Lützowstraße 110B, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/137025058,,
Anlage mit kleinen Wohnungen für etwas ältere Mieter/innen!,558.6,31.12,"Celsiusstraße 13, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159815458,,
*1 Monat Kaltmietfrei -Erstbezug - Traumhafte Dachgeschosswohnung mit großer Terrasse,1.846,92.3,"Sickingenstraße 54, Moabit, Berlin",https://www.immobilienscout24.de/expose/154892003,,
*1 Monat Kaltmietfrei - 5-Zimmer-Traumwohnung mit Terrasse! Erstbezug nach Sanierung,2.726,181.7,"Sickingenstraße 54, Moabit, Berlin",https://www.immobilienscout24.de/expose/154891937,,
Dieser Blick verzaubert euch den Tag - 2-Zimmer-Wohnung mit Balkon in Siemensstadt!,774.0,46.85,"Rohrdamm 56, Siemensstadt, Berlin",https://www.immobilienscout24.de/expose/159820188,,
Schöne und helle 2 Zimmer möblierte Wohnung zu vermieten,1.5,50.0,"Stallschreiberstraße 16, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159567782,,
Modern geschnittene 1-Zimmerwohnung mit Küche,520.0,35.0,"Lichtenberg (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159563586,,
Exklusive Neubauwohnung mit Balkon im 5. Obergeschoss,1.5,56.0,"Fritz-Riedel-Straße 16, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159860946,,
NUR FÜR SENIOREN - 1-Zimmer-Wohnung mit betreutem Wohnen,600.0,44.0,"Hönower Straße 12, Mahlsdorf, Berlin",https://www.immobilienscout24.de/expose/157696486,,
"Hochwertig, modern, hell und nahe am Park !",1.0,57.0,"Hoffmannstr. 14, Adlershof, Berlin",https://www.immobilienscout24.de/expose/158923159,,
Wohnen in Grünau ** Erstbezug**,1608.86,73.0,"Regattastr. 7, Grünau, Berlin",https://www.immobilienscout24.de/expose/159035306,,
Wohnen am Wasser ** Haus im Haus**,2013.17,122.0,"Relingstr. 38, Grünau, Berlin",https://www.immobilienscout24.de/expose/159482743,,
Schöne 2-Raumwohnung mit Dachterrasse! Ohne WBS!,1.005,53.97,"Marzahn, Berlin",https://www.immobilienscout24.de/expose/159857871,,
"*NEU* 2-Zimmerwohnung mit Wintergarten in Reinickendorf/ am S Schönholz (S1, S25, S26)",1.185,78.98,"Provinzstr. 92, Reinickendorf (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159673066,,
*3-JAHRESMIETVERTRAG* 4-Zimmerwohnung in Oberschöneweide,841.11,100.8,"Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159775182,,
"Tauschwohnung: Sonnige 1,5 Zimmer Wohnung mit Balkon",650.0,50.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831087,,
Tauschwohnung: 2 Zi. Altbau in CW gg. kleiner (o. größer) NUR landeseigene,550.0,74.0,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159831092,,
Tauschwohnung: Suche Mannheim biete Berlin,888.0,40.0,"Carl-Spindler-Straße 15, Köpenick, Berlin",https://www.immobilienscout24.de/expose/159831094,,
Tauschwohnung: Ruhige 1 Zimmer Wohnung in der Weitlingstr,480.0,36.0,"Tauschwohnungstraße 1, Rummelsburg, Berlin",https://www.immobilienscout24.de/expose/159831095,,
Tauschwohnung: Süßes renoviertes Zuhause,650.0,56.0,"Spiekermannstr. 33, Pankow (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831096,,
Tauschwohnung: Suchen ab 3-Zimmer / bieten 2-Zimmer in Moabit,1.25,67.0,"Tauschwohnungstraße 1, Moabit, Berlin",https://www.immobilienscout24.de/expose/159831100,,
"Tauschwohnung: Schöne Hochparterrewohnung mit Balkon, nähe Tempelhofer Feld",470.0,51.0,"Germaniagarten 5, Tempelhof, Berlin",https://www.immobilienscout24.de/expose/159831162,,
"Tauschwohnung: Am Ring, grün, 3-Zimmer PBerg/Fhain [ggf mit Provision!]",380.0,70.0,"Tauschwohnungstraße 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159831167,,
Tauschwohnung: 2-Zimmer Altbauwohnung (Bergmannkiez/Chamissoplatz),220.0,49.0,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159831172,,
"Tauschwohnung: Süße 1,5 Zimmerwohnung mit Balkon",470.0,52.0,"Tauschwohnungstraße 1, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/159831173,,
Tauschwohnung: Wunderschöne 4-Zimmer Wohnung in schönem Kiez,2.0,125.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831174,,
Tauschwohnung: 4 Zimmer mit grandioser 360 Grad Aussicht in P-Berg,2.25,126.0,"Kopenhagener Str. 1, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159831175,,
"Tauschwohnung: Zweizimmerwohnung in Charlottenburg gegen 3,4 Zimmer",496.0,62.0,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159831177,,
Tauschwohnung: Schöne Wohnung am Auerdreieck,496.0,48.0,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159831178,,
"Tauschwohnung: Gemütliche Wohnung: Klein, charmant und perfekt gelegen",248.0,31.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831179,,
"Tauschwohnung: Große, günstige Wohnung",580.0,128.0,"Reinickendorferstr. 1, Wedding, Berlin",https://www.immobilienscout24.de/expose/159831181,,
Tauschwohnung: Schöne 2 Zi Wohnung in F-Hain,760.0,60.0,"Tauschwohnungstraße 1, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159831365,,
Tauschwohnung: 3-Zimmer-Wohnung in Wedding zum Tauschen – WBS erforderlich!,1.001,102.0,"Müllerstr. 160, Wedding, Berlin",https://www.immobilienscout24.de/expose/159831368,,
Tauschwohnung: Wunderschöne 4- Zimmerwohnung in Dahlem,2.4,125.0,"Tauschwohnungstraße 1, Dahlem, Berlin",https://www.immobilienscout24.de/expose/159831370,,
"Tauschwohnung: Top-Lage: X-Berg-Graefekiez, 2 Zi., ruhiger Altbau",450.0,48.0,"Tauschwohnungstraße 1, Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159831375,,
Tauschwohnung: Ein-Zimmer-Wohnung mit Südbalkon und ruhigem Innenhof,299.0,35.0,"Kurfürstenstrasse10 152, Tiergarten, Berlin",https://www.immobilienscout24.de/expose/159831377,,
Tauschwohnung: Geräumige 1-Zimmerwohnung am Rand des Schillerkiez,350.0,31.0,"Fontanestraße 29, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831465,,
Tauschwohnung: 1 Zimmerwhg gegen WG-Zimmer,395.0,42.0,"Wildenbruchstr 71, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159831467,,
Tauschwohnung: Schöne 1 Zimmer Wohnung in Steglitz-Lichterfelde,350.0,35.0,"Tauschwohnungstraße 1, Lichterfelde, Berlin",https://www.immobilienscout24.de/expose/159831468,,
Tauschwohnung: Wohnung Weißensee,330.0,55.0,"Piesporter Straße  79, Weißensee, Berlin",https://www.immobilienscout24.de/expose/159831642,,
"Tauschwohnung: Sehr günstige, helle Einraumwohnung in Lichtenberg",204.0,26.0,"Strausbergerstr. 4, Alt-Hohenschönhausen, Berlin",https://www.immobilienscout24.de/expose/159831645,,
Tauschwohnung: 3 Raumwohnung,812.0,79.0,"An der Wuhlheide. 222, Oberschöneweide, Berlin",https://www.immobilienscout24.de/expose/159831726,,
Tauschwohnung: Spacious 4-Room Apartment in Prenzlauer Berg – Ideal for Fam,1.41,110.0,"Erich-Weinert-Str 142, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159832622,,
Tauschwohnung: Wohnung in waidmannslust,750.0,100.0,"Tauschwohnungstraße 1, Lübars, Berlin",https://www.immobilienscout24.de/expose/159833380,,
Tauschwohnung: Altbau! Ruhig gelegene 2-Zimmer-Wohnung im Samariterkiez,700.0,54.0,"Schreinerstraße 28, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159833639,,
Tauschwohnung: 2 Zimmer Fürstenwalder Damm 12587 Friedrichshagen,385.0,53.0,"Fürstenwalder Damm 391, Friedrichshagen, Berlin",https://www.immobilienscout24.de/expose/159834631,,
Tauschwohnung: 1 Zimmer Wohnung in guter Lage,252.0,30.0,"Tauschwohnungstraße 1, Marzahn, Berlin",https://www.immobilienscout24.de/expose/159836015,,
Tauschwohnung: Helle Dachterassenwohnung 3 Zimmer mit Blick auf Berlin,1.4,55.0,"Revaler Straße  17, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/159836158,,
Tauschwohnung: Schöne Altbauwohnung mit Dielen und Balkon in Neukölln,620.0,62.0,"Biebricher Straße 3 12053, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159836330,,
Tauschwohnung: Lichtdurchfluteter 2-Zimmer Altbau in Rixdorf-Neukölln,600.0,57.0,"Tauschwohnungstraße 1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159836618,,
Tauschwohnung: Schöne 3-Zimmer-Altbauwohnung am Schlosspark gegen 5-Zimmer,1.199,103.0,"Mindener Str. 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159836621,,
"Tauschwohnung: Neukölln Altbau, new renovated, 5 min to Tempelhofer Feld",711.0,53.0,"Emser Strasse  1, Neukölln (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159836893,,
Tauschwohnung: Schöne helle 2 Zimmer Dachgeschoss Wohnung in Lichtenberg,450.0,60.0,"Tauschwohnungstraße 1, Friedrichsfelde, Berlin",https://www.immobilienscout24.de/expose/159836896,,
"Tauschwohnung: 2-Zimmer Wohnung, Zentral",495.0,42.0,"Tauschwohnungstraße 1, Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159836901,,
Tauschwohnung: 2 room apartment in Prenzlauerberg for larger apartment,860.0,60.0,"Eugen-Schönhaar-Str 9, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/159837124,,
