price,size,district,rooms,year,dataset_id,source,street,floor,typeOfFlat,yearConstructed,totalRent,plz
1085.0,77.5,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1900.0,1225.0,10439
310.0,31.75,Biesdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Cecilienstra&szlig;e,3.0,,1983.0,417.0,12683
354.14,41.42,Spandau,1.0,2019,historical,Kaggle/Immobilienscout24,Elsflether Weg,,ground_floor,1960.0,527.14,13581
1380.0,101.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Lychener Stra&szlig;e,,apartment,2010.0,1680.0,10439
471.21,33.9,Lichterfelde,1.0,2019,historical,Kaggle/Immobilienscout24,PLatz des 4 Juli,1.0,,1937.0,585.21,12203
1100.0,30.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Jablonskistra&szlig;e,2.0,,2017.0,,10439
2200.0,105.0,Weißensee,2.0,2019,historical,Kaggle/Immobilienscout24,Berliner Allee,,roof_storey,,2200.0,13088
522.0,50.94,Oberschöneweide,2.0,2019,historical,Kaggle/Immobilienscout24,Pl&ouml;nzeile,0.0,apartment,1912.0,662.0,12459
1150.0,57.39,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Lichtenrader Stra&szlig;e,,ground_floor,1912.0,1300.0,12045
1475.6,105.4,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1920.0,1775.6,10247
1041.0,70.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,,ground_floor,2018.0,1230.0,10785
605.0,59.96,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Landsberger Allee,4.0,apartment,1995.0,785.0,12679
1300.0,83.73,Lichtenberg,2.0,2019,historical,Kaggle/Immobilienscout24,Emanuelstr.,0.0,ground_floor,,1510.0,10369
1500.0,84.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Heubnerweg,4.0,,2017.0,1777.0,14059
439.0,35.69,Hellersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Kastanienallee,2.0,apartment,1985.0,526.0,13158
447.44,80.5,Alt,4.0,2019,historical,Kaggle/Immobilienscout24,Wartenberger Str.,4.0,apartment,1973.0,672.56,12524
710.0,47.34,Schmargendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Hohenzollerndamm,4.0,apartment,1972.0,919.0,14199
1144.0,88.19,Müggelheim,3.0,2019,historical,Kaggle/Immobilienscout24,Hirsel&auml;nderweg,0.0,maisonette,2016.0,1364.0,12559
583.0,56.0,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Schillerstra&szlig;e,0.0,raised_ground_floor,,733.0,13156
1710.0,95.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Glasower Stra&szlig;e,2.0,apartment,2019.0,2080.0,12045
1286.05,75.65,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Boyenstra&szlig;e,4.0,apartment,2013.0,1513.0,10409
1327.0,115.35,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,Lindenstra&szlig;e,1.0,apartment,2018.0,1697.0,12557
2999.95,121.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,apartment,1906.0,3399.49,10717
1204.0,85.87,Spandau,4.0,2019,historical,Kaggle/Immobilienscout24,Mertensstra&szlig;e,0.0,ground_floor,,1424.0,13627
629.64,34.98,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,Warschauer Stra&szlig;e,2.0,apartment,1891.0,741.58,10247
970.0,50.21,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Alte Jakobstra&szlig;e,5.0,apartment,2016.0,1325.0,10409
659.0,62.48,Friedrichsfelde,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,2017.0,854.0,10315
685.74,35.94,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Reinickendorferstr.,3.0,apartment,1902.0,789.96,13349
1400.0,114.31,Johannisthal,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,,maisonette,2017.0,1789.0,12487
497.36,68.8,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Alte Hellersdorfer Str.,3.0,apartment,1986.0,686.55,12629
1940.0,97.0,Friedrichshain,4.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Platz,1.0,apartment,,2182.5,10243
945.0,60.49,Altglienicke,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,terraced_flat,2019.0,1095.0,12524
801.0,84.33,Frohnau,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,roof_storey,1939.0,,13465
432.69,70.2,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Reinickendorfer Stra&szlig;e,3.0,,1978.0,646.5,13349
1200.0,54.0,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,Kolonnenstra&szlig;e,0.0,maisonette,1917.0,1300.0,10829
970.0,26.13,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,970.0,10717
773.14,70.93,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,Kienbergstr.,11.0,other,2019.0,,12687
2635.0,155.0,Grunewald,4.0,2019,historical,Kaggle/Immobilienscout24,Hagenstra&szlig;e,1.0,raised_ground_floor,1900.0,3215.0,10711
4778.53,281.09,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Vo&szlig;str.,7.0,penthouse,2015.0,6158.54,10409
1182.16,81.04,Friedrichsfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Alfred-Kowalke-Stra&szlig;e,5.0,,2018.0,1398.16,10315
547.56,50.7,Spandau,1.5,2019,historical,Kaggle/Immobilienscout24,Aspenweg,0.0,ground_floor,1931.0,647.56,13587
1300.0,69.56,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,Naumannstra&szlig;e,5.0,roof_storey,1911.0,1450.0,10829
295.56,36.0,Marzahn,1.0,2019,historical,Kaggle/Immobilienscout24,Belziger Ring,10.0,apartment,1986.0,385.92,12689
2300.0,140.0,Heiligensee,4.0,2019,historical,Kaggle/Immobilienscout24,Am Fuchsbau,,raised_ground_floor,1996.0,,13503
441.8,31.0,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Schererstr.,3.0,,,521.8,13349
1417.0,109.0,Steglitz,5.0,2019,historical,Kaggle/Immobilienscout24,Steglitzer Damm,5.0,apartment,1900.0,1666.0,12169
1050.0,80.03,Biesdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,,2019.0,1290.0,12683
1150.0,93.0,Friedenau,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,1914.0,0.0,12161
1000.0,63.24,Steglitz,2.0,2019,historical,Kaggle/Immobilienscout24,Albrechtstra&szlig;e,2.0,apartment,1900.0,1100.0,12157
1350.0,56.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Genthiner Stra&szlig;e,2.0,apartment,,1400.0,10785
2131.1,122.83,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,0.0,apartment,2019.0,2499.59,10785
970.0,36.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Brunnenstra&szlig;e,1.0,apartment,,1290.0,10409
1271.9,71.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Silbersteinstr.,,roof_storey,1900.0,1399.0,12045
1250.0,69.0,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Heilbronner Strasse,1.0,,2019.0,1550.0,10717
699.98,59.93,Baumschulenweg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,,1930.0,,12437
950.64,83.75,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,,1905.0,1141.14,10247
1670.0,91.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Kaiser-Friedrich-Stra&szlig;e,5.0,roof_storey,1919.0,1820.0,10629
1300.0,59.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,2016.0,1580.0,10247
1500.0,80.27,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Allee,4.0,apartment,2019.0,,10245
1150.0,60.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Krausenstrasse,5.0,apartment,2016.0,1350.0,10409
438.88,51.24,Karow,1.5,2019,historical,Kaggle/Immobilienscout24,Am Hohen Feld,3.0,apartment,1997.0,608.44,13125
2750.0,136.27,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1918.0,3226.0,10629
1200.0,60.0,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,ground_floor,,1500.0,10717
1105.0,34.87,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Gervinusstr.,4.0,apartment,2019.0,1300.0,10629
501.0,42.0,Weißensee,2.0,2019,historical,Kaggle/Immobilienscout24,G&auml;blerstr.,3.0,,1932.0,615.0,
3000.0,178.0,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,6.0,apartment,2010.0,4125.0,10409
840.0,42.74,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,Rigaer Stra&szlig;e,3.0,apartment,1900.0,950.0,10247
900.0,50.53,Mitte,2.5,2019,historical,Kaggle/Immobilienscout24,Mollstra&szlig;e,1.0,ground_floor,1966.0,1050.0,10409
830.0,26.0,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Oranienstra&szlig;e,4.0,apartment,,880.0,10967
865.0,96.15,Biesdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1998.0,,12683
2040.0,125.0,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Br&uuml;der-Grimm-Gasse,5.0,apartment,,2670.0,10785
1300.0,90.0,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,,roof_storey,,1500.0,12557
749.0,59.63,Niederschönhausen,2.0,2019,historical,Kaggle/Immobilienscout24,Hermann-Hesse-Str.,2.0,apartment,1900.0,844.0,13156
1014.4,63.4,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,D&ouml;rpfeldstra&szlig;e,3.0,apartment,2017.0,1258.75,12489
1131.0,93.15,Reinickendorf,3.5,2019,historical,Kaggle/Immobilienscout24,Herbststr.,4.0,apartment,1913.0,1392.0,13403
3290.0,251.0,Schöneberg,6.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,,3740.0,10829
1962.38,156.99,Friedrichshain,4.0,2019,historical,Kaggle/Immobilienscout24,M&uuml;ggelstra&szlig;e,5.0,roof_storey,1900.0,2464.75,10247
546.99,59.65,Marzahn,2.0,2019,historical,Kaggle/Immobilienscout24,Schleusinger Str.,2.0,apartment,,678.22,12687
511.44,55.27,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Burbacher Weg,5.0,apartment,1964.0,698.7,13583
813.0,52.45,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,M&ouml;nchstra&szlig;e,2.0,apartment,,969.0,13627
920.0,71.63,Französisch,2.0,2019,historical,Kaggle/Immobilienscout24,Nantesstra&szlig;e,4.0,roof_storey,2019.0,1135.0,13127
660.0,33.0,Adlershof,1.5,2019,historical,Kaggle/Immobilienscout24,Wassermannstr.,1.0,apartment,2018.0,787.5,12489
920.0,70.0,Johannisthal,2.0,2019,historical,Kaggle/Immobilienscout24,Herweghstrasse,2.0,apartment,1911.0,1060.0,12487
3500.0,270.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,,1895.0,3750.0,10409
330.0,35.19,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Ulmenallee,1.0,apartment,1975.0,453.0,14050
3300.0,110.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Bleibtreustra&szlig;e,2.0,apartment,2017.0,,10629
593.77,53.29,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Grindelwaldweg,2.0,,1922.0,,13407
517.9,56.85,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Wasserwerkstr.,6.0,apartment,1964.0,699.25,13627
505.75,68.53,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Osloer Stra&szlig;e,5.0,apartment,1997.0,703.66,13349
1650.0,90.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,ground_floor,2019.0,1900.0,10717
946.0,86.0,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1906.0,1096.0,12203
1450.0,138.94,Grunewald,3.0,2019,historical,Kaggle/Immobilienscout24,Taubertstra&szlig;e,3.0,roof_storey,1900.0,1800.0,10711
659.0,52.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Landsberger Allee,1.0,apartment,1900.0,819.0,12679
421.65,58.66,Weißensee,2.0,2019,historical,Kaggle/Immobilienscout24,Obersteiner Weg,1.0,apartment,1930.0,571.65,13086
548.09,59.77,Weißensee,2.0,2019,historical,Kaggle/Immobilienscout24,Falkenberger Stra&szlig;e,3.0,apartment,1999.0,792.13,
672.98,61.18,Rosenthal,2.0,2019,historical,Kaggle/Immobilienscout24,Kastanienallee,0.0,ground_floor,1994.0,898.98,13158
2602.32,179.47,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,penthouse,2011.0,3230.47,10409
1034.0,59.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Lydia-Rabinowitsch-Stra&szlig;e,3.0,apartment,2018.0,1195.0,10785
343.66,45.76,Friedrichsfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Alt-Friedrichsfelde,7.0,apartment,1983.0,451.66,12683
1287.0,96.1,Marienfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Kaiserallee,0.0,ground_floor,2018.0,1549.0,12277
1320.0,67.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,D&ouml;ringstra&szlig;e,2.0,apartment,2019.0,1470.0,10247
820.0,78.0,Friedrichshagen,3.0,2019,historical,Kaggle/Immobilienscout24,F&uuml;rstenwalder Damm,1.0,,2001.0,,12587
1720.0,84.18,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Joachim-Friedrich-Str.,2.0,apartment,2019.0,1890.0,10717
1390.14,94.3,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Neue Bahnhofstra&szlig;e,1.0,apartment,1900.0,1530.0,10247
687.0,62.97,Lichtenrade,3.0,2019,historical,Kaggle/Immobilienscout24,Pechsteinstra&szlig;e,1.0,apartment,1965.0,836.0,12309
3250.0,240.0,Schöneberg,6.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1905.0,3750.0,10829
757.0,55.0,Nikolassee,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,,apartment,,924.0,
483.48,32.0,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Stresemannstra&szlig;e,6.0,,1968.0,483.48,10967
750.0,51.03,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1905.0,888.0,13403
627.0,63.0,Wilmersdorf,2.5,2019,historical,Kaggle/Immobilienscout24,no_information,12.0,apartment,1965.0,827.0,10717
571.9,60.2,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,Welserstra&szlig;e,4.0,other,1989.0,734.07,10829
703.31,71.33,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,K&uuml;llstedter Stra&szlig;e,0.0,raised_ground_floor,1997.0,898.31,12524
2240.0,147.5,Neukölln,5.5,2019,historical,Kaggle/Immobilienscout24,Selchower Stra&szlig;e,4.0,apartment,1894.0,2454.0,12045
2634.0,160.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Seesener Stra&szlig;e,6.0,roof_storey,2017.0,3098.6,10717
1450.0,72.5,Kreuzberg,3.0,2019,historical,Kaggle/Immobilienscout24,Stallschreiber Stra&szlig;e,2.0,ground_floor,2019.0,1667.5,10967
3990.0,190.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,Kaiserdamm,5.0,roof_storey,1900.0,4490.0,14057
1716.0,100.9,Schöneberg,3.0,2019,historical,Kaggle/Immobilienscout24,Winterfeldstr.,6.0,apartment,1960.0,2046.0,10829
640.0,68.0,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Wei&szlig;enburger Stra&szlig;e,2.0,apartment,1930.0,797.0,13627
419.32,58.11,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Salvador-Allende-Stra&szlig;e,2.0,apartment,1972.0,543.59,12557
995.0,98.0,Rudow,4.0,2019,historical,Kaggle/Immobilienscout24,Pfarrsiedlung,1.0,apartment,1988.0,1345.0,12355
332.0,30.12,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Paulsborner Str.,0.0,ground_floor,1956.0,442.0,10717
867.72,61.98,Grünau,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,2016.0,1049.07,12527
784.71,78.55,Biesdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Cecilienstra&szlig;e,4.0,apartment,2018.0,981.09,12683
605.0,86.0,Rudow,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,roof_storey,1984.0,765.31,12355
560.0,51.5,Lichterfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Lorenzstra&szlig;e,1.0,apartment,1971.0,770.0,12203
500.0,30.0,Pankow,1.0,2019,historical,Kaggle/Immobilienscout24,Wollankstra&szlig;e,,ground_floor,1900.0,600.0,13189
2650.0,122.0,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,1.0,apartment,2018.0,,10409
525.0,35.0,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Pfalzburger Str.,3.0,apartment,,625.0,10717
990.0,56.0,Wedding,3.0,2019,historical,Kaggle/Immobilienscout24,Koloniestr.,6.0,roof_storey,2018.0,1300.0,13349
1281.0,46.57,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Rykestra&szlig;e,2.0,apartment,1900.0,,10439
2315.0,140.0,Prenzlauer,3.5,2019,historical,Kaggle/Immobilienscout24,Danziger Stra&szlig;e,5.0,penthouse,,2708.0,10439
1194.0,80.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Schliemannstr.,3.0,apartment,1906.0,1344.0,10439
518.62,54.42,Spandau,1.5,2019,historical,Kaggle/Immobilienscout24,Adamstr.,3.0,apartment,1918.0,672.47,13627
2475.45,165.03,Wannsee,5.0,2019,historical,Kaggle/Immobilienscout24,Tillmannsweg,0.0,ground_floor,1920.0,2987.04,14109
291.0,36.8,Staaken,1.0,2019,historical,Kaggle/Immobilienscout24,Pillnitzer Weg,3.0,apartment,1973.0,451.0,13591
1253.14,89.51,Oberschöneweide,3.0,2019,historical,Kaggle/Immobilienscout24,Tabbertstra&szlig;e,5.0,roof_storey,,1521.67,12459
1950.0,180.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,Waitzstr.,,ground_floor,1908.0,2330.0,10629
272.83,32.49,Marzahn,1.0,2019,historical,Kaggle/Immobilienscout24,Borkheider Stra&szlig;e,8.0,apartment,1986.0,355.97,12687
700.0,65.63,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,,904.0,12557
2244.68,132.04,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Boyenstra&szlig;e,,,2018.0,2640.8,10409
1205.05,109.55,Falkenberg,5.0,2019,historical,Kaggle/Immobilienscout24,Johann-Jacob-Engel-Stra&szlig;e,1.0,maisonette,2019.0,1489.88,13057
1170.0,45.0,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Fidicinstr.,3.0,apartment,1900.0,1300.0,10967
1700.0,132.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Sch&ouml;nhauser Allee,5.0,roof_storey,,2030.0,10439
916.0,65.44,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Ehrenbergstr.,1.0,apartment,2015.0,1093.0,10247
2100.0,117.0,Pankow,4.0,2019,historical,Kaggle/Immobilienscout24,Brennerstra&szlig;e,2.0,other,,2465.0,13189
1050.0,97.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Schl&uuml;terstra&szlig;e,3.0,apartment,,1390.0,10629
480.0,42.61,Mahlsdorf,1.0,2019,historical,Kaggle/Immobilienscout24,H&ouml;nower Str.,4.0,apartment,1900.0,621.0,12623
3378.75,198.75,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,Leipziger Platz,5.0,,2015.0,4325.69,10117
377.47,45.39,Haselhorst,1.5,2019,historical,Kaggle/Immobilienscout24,Daumstr.,,ground_floor,1931.0,524.47,13629
3500.0,153.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Lietzenburger Strasse,4.0,penthouse,2012.0,4050.0,10717
799.0,81.0,Buckow,3.0,2019,historical,Kaggle/Immobilienscout24,Buckower Damm,3.0,apartment,1978.0,1049.0,12349
504.0,59.39,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Stadtrandstr.,0.0,,1969.0,674.0,13627
1199.0,100.5,Tegel,3.0,2019,historical,Kaggle/Immobilienscout24,Schlieperstr.,0.0,ground_floor,1905.0,1449.0,13405
1740.4,78.22,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Platz,10.0,apartment,,1935.95,10243
1133.65,64.78,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,apartment,2019.0,1327.99,10785
610.0,54.14,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Philippistra&szlig;e,2.0,apartment,1909.0,,10629
1088.26,65.96,Friedrichsfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Rosenfelder Ring,,penthouse,2020.0,1277.21,10315
1584.72,88.04,Kreuzberg,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,roof_storey,1900.0,1824.19,10967
1594.67,98.13,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Chausseestra&szlig;e,2.0,apartment,2017.0,1847.48,10409
594.0,53.95,Friedrichsfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Ribbecker Stra&szlig;e,2.0,apartment,1930.0,767.45,10315
1419.75,113.58,Hermsdorf,3.5,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1937.0,,13467
885.0,56.0,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Westf&auml;lische Str,3.0,apartment,1901.0,950.0,10717
342.94,56.22,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,M&uuml;hlenstra&szlig;e,1.0,apartment,1986.0,504.26,13189
1150.0,70.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Krausenstrasse,4.0,apartment,,1500.0,10409
374.33,32.55,Lichtenberg,1.0,2019,historical,Kaggle/Immobilienscout24,M&ouml;llendorffstr.,,ground_floor,1975.0,442.33,10369
665.08,34.45,Niederschöneweide,1.0,2019,historical,Kaggle/Immobilienscout24,Spreestra&szlig;e,4.0,apartment,,768.43,12439
635.46,66.89,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Mittenwalder Str.,0.0,ground_floor,2019.0,,12629
830.0,66.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1905.0,970.0,10629
1235.1,82.34,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Spandauer Burgwall,0.0,other,2019.0,1435.1,13581
1940.0,132.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1911.0,2285.0,10629
1499.54,108.27,Tegel,4.0,2019,historical,Kaggle/Immobilienscout24,Am Tegeler Hafen,3.0,apartment,1992.0,1796.54,13507
1775.0,80.64,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Fehrbelliner Str.,4.0,other,2019.0,2024.0,10439
3900.0,256.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1902.0,4500.0,10629
352.3,51.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Dieselstr.,5.0,apartment,1973.0,532.3,12045
1495.0,71.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Kremmener Str.,,ground_floor,1897.0,1740.0,10409
1050.0,95.0,Rosenthal,2.5,2019,historical,Kaggle/Immobilienscout24,An Der Vogelweide,2.0,roof_storey,1996.0,1290.0,13158
413.91,55.0,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Degnerstr.,3.0,apartment,1930.0,549.06,12524
404.17,57.88,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Klausingring,4.0,apartment,1994.0,588.17,13627
548.0,54.82,Grünau,2.0,2019,historical,Kaggle/Immobilienscout24,Rohrwallallee,0.0,ground_floor,1998.0,708.0,12527
1910.0,79.56,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,Rykestr.,0.0,apartment,1906.0,2115.0,10439
1284.36,61.16,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Platz,5.0,apartment,2018.0,1437.26,10243
780.0,60.0,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,Konrad-Wolf-Stra&szlig;e,3.0,apartment,1900.0,939.0,12524
1885.0,145.0,Friedrichshagen,6.0,2019,historical,Kaggle/Immobilienscout24,Weg zur Quelle,1.0,,1880.0,2320.0,12587
1345.2,89.68,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Pettenkoferstra&szlig;e,4.0,apartment,1900.0,1632.18,10247
391.9,30.81,Rahnsdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Mausohrweg,3.0,other,2019.0,,12589
